230,-0.0706108883023262
231,-0.32637298107147217
232,-0.9074661731719971
233,-1.559959888458252
234,-1.7354254722595215
235,-1.720993995666504
236,-1.4297531843185425
237,-1.088524341583252
238,-0.8665978312492371
239,-0.8154253363609314
240,-0.9227689504623413
241,-1.1754525899887085
242,-1.6015284061431885
243,-2.2332329750061035
244,-3.2071473598480225
245,-4.675297737121582
246,-6.638645172119141
247,-8.285479545593262
248,-8.719841003417969
249,-0.14672356843948364
250,-0.6153563857078552
251,-0.9603112936019897
252,-1.0649513006210327
253,-1.038909912109375
254,-1.038344383239746
255,-0.8411188721656799
256,-0.5828468203544617
257,-0.417163223028183
258,-0.39158061146736145
259,-0.5000178813934326
260,-0.7189754247665405
261,-1.033154845237732
262,-1.287305474281311
263,-1.4714447259902954
264,-1.6010668277740479
265,-1.6868908405303955
266,-1.7616435289382935
267,-1.8426836729049683
268,-1.8765649795532227
269,-1.8297139406204224
270,-1.6970913410186768
271,-1.4985883235931396
272,-1.2826130390167236
273,-1.1617002487182617
274,-1.1114022731781006
275,-1.042405128479004
276,-0.9455889463424683
277,-0.8208317160606384
278,-0.6518089175224304
279,-0.45244359970092773
280,-0.21842001378536224
281,0.04593683406710625
282,0.34350329637527466
283,0.6646835803985596
284,1.0374186038970947
285,1.4600497484207153
286,1.9996018409729004
287,2.687893867492676
288,3.5369980335235596
289,4.5571675300598145
290,5.816629886627197
291,7.297355651855469
292,9.084667205810547
293,11.34146499633789
294,14.648599624633789
295,18.890357971191406
296,23.264110565185547
297,28.019250869750977
298,36.65380859375
299,46.43144226074219
300,52.11098861694336
301,66.89779663085938
302,72.59974670410156
303,96.39642333984375
304,85.97428894042969
305,107.59540557861328
306,128.05702209472656
307,103.90386199951172
308,104.70674896240234
309,125.87909698486328
310,125.87470245361328
311,109.40593719482422
312,99.863525390625
313,106.45402526855469
314,114.33798217773438
315,104.3747787475586
316,90.72587585449219
317,88.60272979736328
318,97.96144104003906
319,105.43618774414062
320,99.40077209472656
321,100.91313171386719
322,117.86615753173828
323,138.39651489257812
324,137.88473510742188
325,159.27247619628906
326,192.5382080078125
327,194.0981903076172
328,222.5894317626953
329,250.40658569335938
330,226.297607421875
331,266.96380615234375
332,245.93197631835938
333,227.3758544921875
334,238.82508850097656
335,227.50413513183594
336,208.90028381347656
337,226.32691955566406
338,217.58901977539062
339,227.37557983398438
340,241.46302795410156
341,214.59912109375
342,287.21636962890625
343,194.0982208251953
344,213.51486206054688
345,263.9826354980469
346,234.2899627685547
347,206.94322204589844
348,259.03472900390625
349,297.6285400390625
350,271.55010986328125
351,256.5394592285156
352,292.0233154296875
353,320.90606689453125
354,305.4490966796875
355,285.7349853515625
356,306.9434814453125
357,345.77801513671875
358,357.2247314453125
359,341.42132568359375
360,344.46929931640625
361,371.3307189941406
362,388.9980773925781
363,373.2460632324219
364,365.1002502441406
365,386.41510009765625
366,420.97003173828125
367,419.16204833984375
368,403.9380187988281
369,411.05548095703125
370,426.5259704589844
371,415.6949462890625
372,393.4075927734375
373,394.4693603515625
374,412.2108459472656
375,414.48565673828125
376,398.1679992675781
377,399.71881103515625
378,402.380126953125
379,406.1259765625
380,389.4696044921875
381,371.7887878417969
382,391.5859069824219
383,402.7262878417969
384,381.0062561035156
385,387.2077331542969
386,410.94158935546875
387,403.8376159667969
388,371.6556396484375
389,407.58184814453125
390,398.9791259765625
391,396.83636474609375
392,368.05291748046875
393,399.361328125
394,395.207275390625
395,404.00714111328125
396,377.23004150390625
397,388.9513244628906
398,377.37884521484375
399,389.2305908203125
400,417.1910095214844
401,427.3716125488281
402,401.74224853515625
403,430.42340087890625
404,386.3817443847656
405,-0.18522204458713531
406,-0.7175459265708923
407,-1.1024376153945923
408,-1.1748071908950806
409,-0.9272451400756836
410,-0.7674020528793335
411,-0.6902549266815186
412,-0.7717702388763428
413,-0.8899329900741577
414,-1.0556519031524658
415,-1.212931513786316
416,-1.2015676498413086
417,-1.129334807395935
418,-1.0081157684326172
419,-0.866370677947998
420,-0.7268228530883789
421,-0.5894147157669067
422,-0.45000386238098145
423,-0.30337953567504883
424,-0.12752559781074524
425,0.09579161554574966
426,0.40361592173576355
427,0.8408274054527283
428,1.444079875946045
429,2.2372045516967773
430,3.2620818614959717
431,4.5567498207092285
432,6.223697185516357
433,-0.18522204458713531
434,-0.7249701023101807
435,-1.1433669328689575
436,-1.2757506370544434
437,-1.2228134870529175
438,-1.0086703300476074
439,-1.0343987941741943
440,-1.1286133527755737
441,-1.3049834966659546
442,-1.575236201286316
443,-1.9546504020690918
444,-2.443572521209717
