230,0.024644160643219948
231,0.01363283395767212
232,0.003392050974071026
233,0.0015195738524198532
234,0.006944728549569845
235,0.003131690202280879
236,14.253676414489746
237,12.465665817260742
238,11.080903053283691
239,9.976901054382324
240,9.075592994689941
241,8.324421882629395
242,7.694234371185303
243,7.1511759757995605
244,7.36756706237793
245,7.462403297424316
246,7.046555519104004
247,6.723635196685791
248,6.4655842781066895
249,0.023240385577082634
250,0.002571974415332079
251,0.003521229838952422
252,0.003862528596073389
253,0.0007088737329468131
254,0.0004319550935178995
255,14.239813804626465
256,12.456961631774902
257,11.07363224029541
258,9.968832969665527
259,9.064559936523438
260,8.309566497802734
261,7.669694900512695
262,14.233452796936035
263,13.285502433776855
264,12.456028938293457
265,11.72397232055664
266,11.073389053344727
267,10.490657806396484
268,9.966407775878906
269,14.234380722045898
270,13.587298393249512
271,12.996418952941895
272,12.4549560546875
273,11.956734657287598
274,11.499561309814453
275,11.11079216003418
276,10.763998985290527
277,10.482379913330078
278,10.224515914916992
279,10.02247142791748
280,9.838041305541992
281,9.684941291809082
282,9.55966854095459
283,9.431492805480957
284,9.348849296569824
285,9.210173606872559
286,9.160616874694824
287,8.994482040405273
288,8.96919059753418
289,8.759449005126953
290,8.748180389404297
291,8.531386375427246
292,8.531107902526855
293,8.320734024047852
294,8.324773788452148
295,8.119725227355957
296,8.120430946350098
297,7.922756195068359
298,7.922015190124512
299,7.739424228668213
300,7.5500335693359375
301,7.365137100219727
302,7.188221454620361
303,7.023096084594727
304,6.88683557510376
305,6.762244701385498
306,8.327786445617676
307,8.217575073242188
308,8.057238578796387
309,7.961848735809326
310,7.806501865386963
311,7.718870639801025
312,7.592858791351318
313,7.499851226806641
314,7.34975528717041
315,7.235140323638916
316,7.105854511260986
317,7.001787185668945
318,6.923120021820068
319,6.836711883544922
320,6.774468421936035
321,6.69159460067749
322,6.623338222503662
323,6.532081604003906
324,6.44173526763916
325,6.344930171966553
326,6.222945213317871
327,6.134646415710449
328,6.022668361663818
329,5.920761585235596
330,5.87000846862793
331,5.805665016174316
332,5.702178001403809
333,5.555638790130615
334,5.484886169433594
335,5.385186195373535
336,5.3148112297058105
337,5.244039535522461
338,5.155879020690918
339,5.070590496063232
340,5.009260654449463
341,4.969936370849609
342,4.968355655670166
343,5.101379871368408
344,4.9337005615234375
345,4.7998366355896
346,4.856262683868408
347,4.688201427459717
348,4.731255531311035
349,4.586870193481445
350,4.619060516357422
351,4.5124592781066895
352,4.535031795501709
353,4.4448933601379395
354,4.4631853103637695
355,4.38853645324707
356,4.394567012786865
357,4.328327655792236
358,4.304568290710449
359,4.2557854652404785
360,4.211504936218262
361,4.198822498321533
362,4.148487091064453
363,4.172901630401611
364,4.12509822845459
365,4.165589332580566
366,4.129886627197266
367,4.105125427246094
368,4.060669898986816
369,4.035838603973389
370,3.9930007457733154
371,3.9636807441711426
372,3.9235751628875732
373,3.894096851348877
374,3.8602163791656494
375,3.831597089767456
376,3.799344301223755
377,3.804919958114624
378,3.7985384464263916
379,3.81113600730896
380,3.7994625568389893
381,3.8296005725860596
382,3.7736332416534424
383,3.8380024433135986
384,3.8436973094940186
385,3.850733995437622
386,3.8136701583862305
387,3.1003646850585938
388,3.911027431488037
389,3.924027442932129
390,3.9284746646881104
391,3.9304251670837402
392,2.3080031871795654
393,3.1062891483306885
394,3.7945618629455566
395,3.923245668411255
396,3.1032814979553223
397,3.8352880477905273
398,2.3209424018859863
399,3.9376955032348633
400,3.858217716217041
401,3.819298505783081
402,3.1364340782165527
403,3.8563804626464844
404,3.9163053035736084
405,0.023224251344799995
406,0.003188630100339651
407,0.004976028110831976
408,0.010951251722872257
409,0.0032632139045745134
410,0.002503197407349944
411,0.0039181457832455635
412,0.004388976842164993
413,0.004470291547477245
414,0.004269989673048258
415,0.016496943309903145
416,0.06631706655025482
417,0.2599111497402191
418,0.4403272569179535
419,0.735517144203186
420,1.0218137502670288
421,1.3869081735610962
422,1.7212640047073364
423,2.0810134410858154
424,2.4204354286193848
425,2.737440824508667
426,3.0685949325561523
427,3.2990832328796387
428,3.6195456981658936
429,3.7465450763702393
430,4.0541276931762695
431,4.035083770751953
432,4.327090740203857
433,0.023142419755458832
434,0.0037748240865767
435,0.0041929627768695354
436,0.0060506826266646385
437,0.0033859938848763704
438,0.002123289741575718
439,0.002954299096018076
440,0.0036210271064192057
441,0.0036345915868878365
442,0.003080675844103098
443,0.0022511074785143137
444,0.0015973533736541867
